Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"";"";"zł";8016314,43;7847799,01;8523587,82;11054997,92;9841331,08;9957709,67;14415615,01;18183379,99;18088137,76;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 855 - Rodzina";"";"";"";"zł";;1087576973,54;1144878866,82;1747402663,53;2373136379,61;2331373519,45;1136983375,46;313336268,78;425380133,52;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"";"";"zł";362867875,38;356419250,91;362161156,07;398157184,40;785726852,35;1028408170,71;1129137532,27;1172117219,11;1209291827,34;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"";"";"zł";21733788,45;11604291,70;20682733,78;6118787,19;19487309,94;10927342,70;21388709,56;36407941,20;40636888,43;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 925 - Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody";"";"";"";"zł";16236585,43;15410779,60;19077698,79;21187682,40;13476458,02;21612858,40;32664292,71;30633797,25;31900602,63;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"";"";"zł";22226109,85;21975986,95;30017642,82;59073950,07;41702877,03;52193776,76;76821526,31;89605579,99;126402089,62;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"";"";"zł";4768323,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"";"";"zł";157250,97;104981,00;8400,00;0,00;0,00;206000,00;0,00;0,00;392087,06;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45549,80;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"";"";"zł";0,00;0,00;0,00;0,00;0,00;4086,14;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"";"";"zł";4768323,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"";"";"zł";157250,97;104981,00;8400,00;0,00;0,00;206000,00;0,00;0,00;392087,06;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45549,80;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"";"";"zł";0,00;0,00;0,00;0,00;0,00;4086,14;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"razem";"";"";"";"zł";11033226221,14;11634869452,15;12805533034,79;13031875462,72;12608861903,17;14755308646,48;15872924901,48;16054054592,79;20746857397,17;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek rolny";"";"";"";"zł";1163752,95;1116281,00;1084881,32;1012123,36;157787,13;883644,83;924290,98;1373162,61;1368131,65;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek leśny";"";"";"";"zł";278704,47;276132,92;282870,05;276169,27;178027,76;228972,25;232191,91;383844,39;375504,72;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od nieruchomości";"";"";"";"zł";1156260399,32;1176356219,34;1232827563,25;1265197511,58;1188766055,03;1362643061,56;1450568492,87;1601618900,05;1721180824,69;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od środków transportowych";"";"";"";"zł";31294223,12;30044660,32;29972075,08;29471141,12;34366670,27;18911994,46;28420497,20;33701008,91;39087064,25;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od spadków i darowizn";"";"";"";"zł";66089024,38;60205627,87;62763883,81;50875632,23;53933084,56;71183033,41;102536866,02;106351382,19;113083308,35;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od czynności cywilnoprawnych";"";"";"";"zł";457757054,35;636081144,72;581949382,83;587176154,47;560067165,50;1058480793,68;778195497,92;817996894,77;688441162,32;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od działalności gospodarczej osób fizycznych, opłacany w formie karty podatkowej";"";"";"";"zł";7437813,86;7232398,96;7079824,17;6570995,79;6126756,88;15683087,37;19431599,41;17886790,03;18687810,57;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - ustalone i pobierane na podstawie odrębnych ustaw";"";"";"";"zł";1720280972,45;1911312465,13;1915960480,51;1940579727,82;1843595547,13;2528014587,56;2380309436,31;2579311982,95;2582223806,55;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa razem";"";"";"";"zł";5256343032,11;5765311600,58;6657979589,70;7288852142,87;7161518825,74;7961956778,15;8300369800,18;7716764735,00;12141790104,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób fizycznych";"";"";"";"zł";4639048581,00;5040924342,00;5751908918,00;6314034865,00;6145805668,00;6931913316,00;6935630340,39;5798725656,00;9546707688,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób prawnych";"";"";"";"zł";617294451,11;724387258,58;906070671,70;974817277,87;1015713157,74;1030043462,15;1364739459,79;1918039079,00;2595082416,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z opłaty skarbowej";"";"";"";"zł";86628416,27;94582409,37;95805976,71;95163409,12;91114046,39;105139600,24;131020354,26;138787132,70;145550502,83;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - wpływy z usług";"";"";"";"zł";1172415463,78;1198766579,12;1221651619,84;1271307405,78;925373480,52;1009201095,10;1295640803,05;1518504838,22;1607084193,03;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z opłaty targowej";"";"";"";"zł";79910,19;78644,20;51528,32;24191,09;2059,13;31181,02;19422,55;18273,01;8212,54;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z innych lokalnych opłat pobieranych przez jednostki samorządu terytorialnego na podstawie odrębnych ustaw";"";"";"";"zł";371071459,91;385076356,44;399577831,43;414878199,35;810232141,21;1049703593,90;1167292187,97;1198350988,55;1320808931,33;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody z majątku";"";"";"";"zł";915857136,87;728930163,13;745618098,98;758759200,74;750789718,47;931759497,65;1013678866,74;1197880920,26;1158305127,67;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody z majątku - dochody z najmu i dzierżawy oraz innych umów o podobnym charakterze";"";"";"";"zł";624980158,75;617892938,00;637206646,75;651173278,16;591193915,65;643514899,70;732797043,91;812450758,83;877680365,72;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - razem";"";"";"";"zł";11991045,83;5317443,47;9394317,76;3390995,06;114608234,24;6343595,58;127996764,57;173737148,90;196841997,66;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - inwestycyjne";"";"";"";"zł";10677882,08;3976184,08;7376364,55;2615898,65;113981519,24;6184027,40;49885234,06;173375546,50;196241225,09;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"razem";"";"";"";"zł";11033226221,14;11634869452,15;12805533034,79;13031875462,72;12608861903,17;14755308646,48;15872924901,48;16054054592,79;20746857397,17;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek rolny";"";"";"";"zł";1163752,95;1116281,00;1084881,32;1012123,36;157787,13;883644,83;924290,98;1373162,61;1368131,65;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek leśny";"";"";"";"zł";278704,47;276132,92;282870,05;276169,27;178027,76;228972,25;232191,91;383844,39;375504,72;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od nieruchomości";"";"";"";"zł";1156260399,32;1176356219,34;1232827563,25;1265197511,58;1188766055,03;1362643061,56;1450568492,87;1601618900,05;1721180824,69;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od środków transportowych";"";"";"";"zł";31294223,12;30044660,32;29972075,08;29471141,12;34366670,27;18911994,46;28420497,20;33701008,91;39087064,25;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od spadków i darowizn";"";"";"";"zł";66089024,38;60205627,87;62763883,81;50875632,23;53933084,56;71183033,41;102536866,02;106351382,19;113083308,35;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od czynności cywilnoprawnych";"";"";"";"zł";457757054,35;636081144,72;581949382,83;587176154,47;560067165,50;1058480793,68;778195497,92;817996894,77;688441162,32;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od działalności gospodarczej osób fizycznych, opłacany w formie karty podatkowej";"";"";"";"zł";7437813,86;7232398,96;7079824,17;6570995,79;6126756,88;15683087,37;19431599,41;17886790,03;18687810,57;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - ustalone i pobierane na podstawie odrębnych ustaw";"";"";"";"zł";1720280972,45;1911312465,13;1915960480,51;1940579727,82;1843595547,13;2528014587,56;2380309436,31;2579311982,95;2582223806,55;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa razem";"";"";"";"zł";5256343032,11;5765311600,58;6657979589,70;7288852142,87;7161518825,74;7961956778,15;8300369800,18;7716764735,00;12141790104,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób fizycznych";"";"";"";"zł";4639048581,00;5040924342,00;5751908918,00;6314034865,00;6145805668,00;6931913316,00;6935630340,39;5798725656,00;9546707688,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób prawnych";"";"";"";"zł";617294451,11;724387258,58;906070671,70;974817277,87;1015713157,74;1030043462,15;1364739459,79;1918039079,00;2595082416,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z opłaty skarbowej";"";"";"";"zł";86628416,27;94582409,37;95805976,71;95163409,12;91114046,39;105139600,24;131020354,26;138787132,70;145550502,83;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - wpływy z usług";"";"";"";"zł";1172415463,78;1198766579,12;1221651619,84;1271307405,78;925373480,52;1009201095,10;1295640803,05;1518504838,22;1607084193,03;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z opłaty targowej";"";"";"";"zł";79910,19;78644,20;51528,32;24191,09;2059,13;31181,02;19422,55;18273,01;8212,54;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z innych lokalnych opłat pobieranych przez jednostki samorządu terytorialnego na podstawie odrębnych ustaw";"";"";"";"zł";371071459,91;385076356,44;399577831,43;414878199,35;810232141,21;1049703593,90;1167292187,97;1198350988,55;1320808931,33;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody z majątku";"";"";"";"zł";915857136,87;728930163,13;745618098,98;758759200,74;750789718,47;931759497,65;1013678866,74;1197880920,26;1158305127,67;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody z majątku - dochody z najmu i dzierżawy oraz innych umów o podobnym charakterze";"";"";"";"zł";624980158,75;617892938,00;637206646,75;651173278,16;591193915,65;643514899,70;732797043,91;812450758,83;877680365,72;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - razem";"";"";"";"zł";11991045,83;5317443,47;9394317,76;3390995,06;114608234,24;6343595,58;127996764,57;173737148,90;196841997,66;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - inwestycyjne";"";"";"";"zł";10677882,08;3976184,08;7376364,55;2615898,65;113981519,24;6184027,40;49885234,06;173375546,50;196241225,09;;
